"Time_point","gene","cell_line","guide","replicate","value","biotype"
60,"ZFAS1","H1975","g2","R2",65.89577,"LncRNA"
66,"ZFAS1","H1975","g2","R2",77.64015,"LncRNA"
72,"ZFAS1","H1975","g2","R2",87.98623,"LncRNA"
78,"ZFAS1","H1975","g2","R2",94.49101,"LncRNA"
84,"ZFAS1","H1975","g2","R2",97.72111,"LncRNA"
90,"ZFAS1","H1975","g2","R2",99.13784,"LncRNA"
0,"ZFAS1","H1975","g3","R1",16.74948,"LncRNA"
6,"ZFAS1","H1975","g3","R1",19.15082,"LncRNA"
12,"ZFAS1","H1975","g3","R1",21.5661,"LncRNA"
18,"ZFAS1","H1975","g3","R1",24.05982,"LncRNA"
24,"ZFAS1","H1975","g3","R1",27.02539,"LncRNA"
30,"ZFAS1","H1975","g3","R1",28.57591,"LncRNA"
36,"ZFAS1","H1975","g3","R1",30.57011,"LncRNA"
42,"ZFAS1","H1975","g3","R1",34.1185,"LncRNA"
48,"ZFAS1","H1975","g3","R1",38.33978,"LncRNA"
54,"ZFAS1","H1975","g3","R1",44.99288,"LncRNA"
60,"ZFAS1","H1975","g3","R1",53.55875,"LncRNA"
66,"ZFAS1","H1975","g3","R1",63.69046,"LncRNA"
72,"ZFAS1","H1975","g3","R1",74.96316,"LncRNA"
78,"ZFAS1","H1975","g3","R1",83.72548,"LncRNA"
84,"ZFAS1","H1975","g3","R1",89.95863,"LncRNA"
90,"ZFAS1","H1975","g3","R1",94.70825,"LncRNA"
0,"ZFAS1","H1975","g3","R2",15.94038,"LncRNA"
6,"ZFAS1","H1975","g3","R2",18.49837,"LncRNA"
12,"ZFAS1","H1975","g3","R2",21.14463,"LncRNA"
18,"ZFAS1","H1975","g3","R2",23.07218,"LncRNA"
24,"ZFAS1","H1975","g3","R2",24.83166,"LncRNA"
30,"ZFAS1","H1975","g3","R2",26.91293,"LncRNA"
36,"ZFAS1","H1975","g3","R2",27.75066,"LncRNA"
42,"ZFAS1","H1975","g3","R2",29.33554,"LncRNA"
48,"ZFAS1","H1975","g3","R2",33.33016,"LncRNA"
54,"ZFAS1","H1975","g3","R2",37.54611,"LncRNA"
60,"ZFAS1","H1975","g3","R2",45.37444,"LncRNA"
66,"ZFAS1","H1975","g3","R2",55.52312,"LncRNA"
72,"ZFAS1","H1975","g3","R2",64.90236,"LncRNA"
78,"ZFAS1","H1975","g3","R2",74.14216,"LncRNA"
84,"ZFAS1","H1975","g3","R2",81.90315,"LncRNA"
90,"ZFAS1","H1975","g3","R2",89.55674,"LncRNA"
0,"DTX2","H1975","g1","R1",15.69696,"NEG"
6,"DTX2","H1975","g1","R1",18.84139,"NEG"
12,"DTX2","H1975","g1","R1",21.92654,"NEG"
18,"DTX2","H1975","g1","R1",24.56449,"NEG"
24,"DTX2","H1975","g1","R1",28.39236,"NEG"
30,"DTX2","H1975","g1","R1",33.78588,"NEG"
36,"DTX2","H1975","g1","R1",41.7555,"NEG"
42,"DTX2","H1975","g1","R1",50.77119,"NEG"
48,"DTX2","H1975","g1","R1",61.48111,"NEG"
54,"DTX2","H1975","g1","R1",71.98215,"NEG"
60,"DTX2","H1975","g1","R1",80.86975,"NEG"
66,"DTX2","H1975","g1","R1",90.18584,"NEG"
72,"DTX2","H1975","g1","R1",93.92981,"NEG"
78,"DTX2","H1975","g1","R1",95.77235,"NEG"
84,"DTX2","H1975","g1","R1",97.26088,"NEG"
90,"DTX2","H1975","g1","R1",98.2189,"NEG"
0,"DTX2","H1975","g1","R2",14.38669,"NEG"
6,"DTX2","H1975","g1","R2",17.01903,"NEG"
12,"DTX2","H1975","g1","R2",19.37549,"NEG"
18,"DTX2","H1975","g1","R2",21.58155,"NEG"
24,"DTX2","H1975","g1","R2",25.71484,"NEG"
30,"DTX2","H1975","g1","R2",30.61366,"NEG"
36,"DTX2","H1975","g1","R2",36.88826,"NEG"
42,"DTX2","H1975","g1","R2",43.69624,"NEG"
48,"DTX2","H1975","g1","R2",54.29416,"NEG"
54,"DTX2","H1975","g1","R2",67.1932,"NEG"
60,"DTX2","H1975","g1","R2",77.59192,"NEG"
66,"DTX2","H1975","g1","R2",89.17104,"NEG"
72,"DTX2","H1975","g1","R2",95.50602,"NEG"
78,"DTX2","H1975","g1","R2",99.09297,"NEG"
84,"DTX2","H1975","g1","R2",99.76842,"NEG"
90,"DTX2","H1975","g1","R2",99.94883,"NEG"
0,"DTX2","H1975","g2","R1",12.98842,"NEG"
6,"DTX2","H1975","g2","R1",15.71299,"NEG"
12,"DTX2","H1975","g2","R1",17.71126,"NEG"
18,"DTX2","H1975","g2","R1",19.73491,"NEG"
24,"DTX2","H1975","g2","R1",23.28075,"NEG"
30,"DTX2","H1975","g2","R1",28.60041,"NEG"
36,"DTX2","H1975","g2","R1",34.37971,"NEG"
42,"DTX2","H1975","g2","R1",41.63595,"NEG"
48,"DTX2","H1975","g2","R1",50.70208,"NEG"
54,"DTX2","H1975","g2","R1",61.93386,"NEG"
60,"DTX2","H1975","g2","R1",72.33709,"NEG"
66,"DTX2","H1975","g2","R1",82.8815,"NEG"
72,"DTX2","H1975","g2","R1",91.22847,"NEG"
78,"DTX2","H1975","g2","R1",96.24522,"NEG"
84,"DTX2","H1975","g2","R1",98.33153,"NEG"
90,"DTX2","H1975","g2","R1",99.19143,"NEG"
0,"DTX2","H1975","g2","R2",12.78371,"NEG"
6,"DTX2","H1975","g2","R2",14.60591,"NEG"
12,"DTX2","H1975","g2","R2",16.18792,"NEG"
18,"DTX2","H1975","g2","R2",18.7586,"NEG"
24,"DTX2","H1975","g2","R2",21.97689,"NEG"
30,"DTX2","H1975","g2","R2",25.55727,"NEG"
36,"DTX2","H1975","g2","R2",30.55302,"NEG"
42,"DTX2","H1975","g2","R2",37.37144,"NEG"
48,"DTX2","H1975","g2","R2",44.92157,"NEG"
54,"DTX2","H1975","g2","R2",55.33458,"NEG"
60,"DTX2","H1975","g2","R2",66.83117,"NEG"
66,"DTX2","H1975","g2","R2",79.74775,"NEG"
72,"DTX2","H1975","g2","R2",90.27038,"NEG"
78,"DTX2","H1975","g2","R2",96.71461,"NEG"
84,"DTX2","H1975","g2","R2",99.21239,"NEG"
90,"DTX2","H1975","g2","R2",99.89539,"NEG"
0,"DTX2","H1975","g3","R1",13.3487,"NEG"
6,"DTX2","H1975","g3","R1",15.20267,"NEG"
12,"DTX2","H1975","g3","R1",17.61572,"NEG"
18,"DTX2","H1975","g3","R1",20.3056,"NEG"
24,"DTX2","H1975","g3","R1",24.61933,"NEG"
30,"DTX2","H1975","g3","R1",28.73335,"NEG"
36,"DTX2","H1975","g3","R1",35.80645,"NEG"
42,"DTX2","H1975","g3","R1",43.99142,"NEG"
48,"DTX2","H1975","g3","R1",54.63541,"NEG"
54,"DTX2","H1975","g3","R1",68.383,"NEG"
60,"DTX2","H1975","g3","R1",81.16747,"NEG"
66,"DTX2","H1975","g3","R1",90.52852,"NEG"
72,"DTX2","H1975","g3","R1",95.11833,"NEG"
78,"DTX2","H1975","g3","R1",97.81094,"NEG"
84,"DTX2","H1975","g3","R1",99.29745,"NEG"
90,"DTX2","H1975","g3","R1",99.80415,"NEG"
0,"DTX2","H1975","g3","R2",12.66199,"NEG"
6,"DTX2","H1975","g3","R2",15.27339,"NEG"
12,"DTX2","H1975","g3","R2",18.75379,"NEG"
18,"DTX2","H1975","g3","R2",22.10147,"NEG"
24,"DTX2","H1975","g3","R2",25.94991,"NEG"
30,"DTX2","H1975","g3","R2",31.2555,"NEG"
36,"DTX2","H1975","g3","R2",36.91615,"NEG"
42,"DTX2","H1975","g3","R2",44.0389,"NEG"
48,"DTX2","H1975","g3","R2",49.94854,"NEG"
54,"DTX2","H1975","g3","R2",53.87596,"NEG"
60,"DTX2","H1975","g3","R2",54.80187,"NEG"
66,"DTX2","H1975","g3","R2",53.78124,"NEG"
72,"DTX2","H1975","g3","R2",49.62484,"NEG"
78,"DTX2","H1975","g3","R2",42.38699,"NEG"
84,"DTX2","H1975","g3","R2",39.19347,"NEG"
90,"DTX2","H1975","g3","R2",80.36754,"NEG"
0,"SNHG6.TR1","H1975","g1","R1",15.78031,"LncRNA"
6,"SNHG6.TR1","H1975","g1","R1",18.34795,"LncRNA"
12,"SNHG6.TR1","H1975","g1","R1",21.50295,"LncRNA"
18,"SNHG6.TR1","H1975","g1","R1",25.32107,"LncRNA"
24,"SNHG6.TR1","H1975","g1","R1",28.85442,"LncRNA"
30,"SNHG6.TR1","H1975","g1","R1",33.92167,"LncRNA"
36,"SNHG6.TR1","H1975","g1","R1",39.34572,"LncRNA"
42,"SNHG6.TR1","H1975","g1","R1",45.84886,"LncRNA"
48,"SNHG6.TR1","H1975","g1","R1",50.69771,"LncRNA"
54,"SNHG6.TR1","H1975","g1","R1",53.96809,"LncRNA"
60,"SNHG6.TR1","H1975","g1","R1",55.01067,"LncRNA"
66,"SNHG6.TR1","H1975","g1","R1",53.93179,"LncRNA"
72,"SNHG6.TR1","H1975","g1","R1",51.70243,"LncRNA"
78,"SNHG6.TR1","H1975","g1","R1",48.35329,"LncRNA"
84,"SNHG6.TR1","H1975","g1","R1",43.91318,"LncRNA"
90,"SNHG6.TR1","H1975","g1","R1",40.29491,"LncRNA"
0,"SNHG6.TR1","H1975","g1","R2",12.65649,"LncRNA"
6,"SNHG6.TR1","H1975","g1","R2",14.28252,"LncRNA"
12,"SNHG6.TR1","H1975","g1","R2",15.93332,"LncRNA"
18,"SNHG6.TR1","H1975","g1","R2",17.71926,"LncRNA"
24,"SNHG6.TR1","H1975","g1","R2",19.68161,"LncRNA"
30,"SNHG6.TR1","H1975","g1","R2",21.76862,"LncRNA"
36,"SNHG6.TR1","H1975","g1","R2",23.94026,"LncRNA"
42,"SNHG6.TR1","H1975","g1","R2",26.47724,"LncRNA"
48,"SNHG6.TR1","H1975","g1","R2",30.67461,"LncRNA"
54,"SNHG6.TR1","H1975","g1","R2",35.93154,"LncRNA"
60,"SNHG6.TR1","H1975","g1","R2",43.88366,"LncRNA"
66,"SNHG6.TR1","H1975","g1","R2",52.74665,"LncRNA"
72,"SNHG6.TR1","H1975","g1","R2",62.52677,"LncRNA"
78,"SNHG6.TR1","H1975","g1","R2",71.25181,"LncRNA"
84,"SNHG6.TR1","H1975","g1","R2",79.06973,"LncRNA"
90,"SNHG6.TR1","H1975","g1","R2",84.76561,"LncRNA"
0,"SNHG6.TR1","H1975","g2","R1",15.67881,"LncRNA"
6,"SNHG6.TR1","H1975","g2","R1",18.71879,"LncRNA"
12,"SNHG6.TR1","H1975","g2","R1",21.05714,"LncRNA"
18,"SNHG6.TR1","H1975","g2","R1",22.86015,"LncRNA"
24,"SNHG6.TR1","H1975","g2","R1",23.6202,"LncRNA"
30,"SNHG6.TR1","H1975","g2","R1",24.62455,"LncRNA"
36,"SNHG6.TR1","H1975","g2","R1",25.33927,"LncRNA"
42,"SNHG6.TR1","H1975","g2","R1",27.20749,"LncRNA"
48,"SNHG6.TR1","H1975","g2","R1",30.77148,"LncRNA"
54,"SNHG6.TR1","H1975","g2","R1",35.68793,"LncRNA"
60,"SNHG6.TR1","H1975","g2","R1",42.07854,"LncRNA"
66,"SNHG6.TR1","H1975","g2","R1",50.67729,"LncRNA"
72,"SNHG6.TR1","H1975","g2","R1",58.29189,"LncRNA"
78,"SNHG6.TR1","H1975","g2","R1",67.23149,"LncRNA"
84,"SNHG6.TR1","H1975","g2","R1",74.88834,"LncRNA"
90,"SNHG6.TR1","H1975","g2","R1",83.04372,"LncRNA"
0,"SNHG6.TR1","H1975","g2","R2",14.55015,"LncRNA"
6,"SNHG6.TR1","H1975","g2","R2",16.45691,"LncRNA"
12,"SNHG6.TR1","H1975","g2","R2",18.08727,"LncRNA"
18,"SNHG6.TR1","H1975","g2","R2",19.73436,"LncRNA"
24,"SNHG6.TR1","H1975","g2","R2",20.46486,"LncRNA"
30,"SNHG6.TR1","H1975","g2","R2",21.31865,"LncRNA"
36,"SNHG6.TR1","H1975","g2","R2",22.30631,"LncRNA"
42,"SNHG6.TR1","H1975","g2","R2",22.53811,"LncRNA"
48,"SNHG6.TR1","H1975","g2","R2",24.65216,"LncRNA"
54,"SNHG6.TR1","H1975","g2","R2",27.34086,"LncRNA"
60,"SNHG6.TR1","H1975","g2","R2",30.7041,"LncRNA"
66,"SNHG6.TR1","H1975","g2","R2",36.20091,"LncRNA"
72,"SNHG6.TR1","H1975","g2","R2",43.35094,"LncRNA"
78,"SNHG6.TR1","H1975","g2","R2",52.24212,"LncRNA"
84,"SNHG6.TR1","H1975","g2","R2",61.77546,"LncRNA"
90,"SNHG6.TR1","H1975","g2","R2",70.44305,"LncRNA"
0,"SNHG6.TR1","H1975","g3","R1",15.79061,"LncRNA"
6,"SNHG6.TR1","H1975","g3","R1",18.36612,"LncRNA"
12,"SNHG6.TR1","H1975","g3","R1",20.39674,"LncRNA"
18,"SNHG6.TR1","H1975","g3","R1",22.38462,"LncRNA"
24,"SNHG6.TR1","H1975","g3","R1",25.85012,"LncRNA"
30,"SNHG6.TR1","H1975","g3","R1",30.06537,"LncRNA"
36,"SNHG6.TR1","H1975","g3","R1",34.51453,"LncRNA"
42,"SNHG6.TR1","H1975","g3","R1",41.79988,"LncRNA"
48,"SNHG6.TR1","H1975","g3","R1",50.92162,"LncRNA"
54,"SNHG6.TR1","H1975","g3","R1",61.89095,"LncRNA"
60,"SNHG6.TR1","H1975","g3","R1",73.71854,"LncRNA"
66,"SNHG6.TR1","H1975","g3","R1",83.56862,"LncRNA"
72,"SNHG6.TR1","H1975","g3","R1",91.51799,"LncRNA"
78,"SNHG6.TR1","H1975","g3","R1",96.44608,"LncRNA"
84,"SNHG6.TR1","H1975","g3","R1",98.95319,"LncRNA"
90,"SNHG6.TR1","H1975","g3","R1",99.81749,"LncRNA"
0,"SNHG6.TR1","H1975","g3","R2",15.5796,"LncRNA"
6,"SNHG6.TR1","H1975","g3","R2",17.87005,"LncRNA"
12,"SNHG6.TR1","H1975","g3","R2",20.54795,"LncRNA"
18,"SNHG6.TR1","H1975","g3","R2",23.14789,"LncRNA"
24,"SNHG6.TR1","H1975","g3","R2",26.17711,"LncRNA"
30,"SNHG6.TR1","H1975","g3","R2",30.29882,"LncRNA"
36,"SNHG6.TR1","H1975","g3","R2",35.11259,"LncRNA"
42,"SNHG6.TR1","H1975","g3","R2",41.09364,"LncRNA"
48,"SNHG6.TR1","H1975","g3","R2",50.31776,"LncRNA"
54,"SNHG6.TR1","H1975","g3","R2",61.68166,"LncRNA"
60,"SNHG6.TR1","H1975","g3","R2",74.6527,"LncRNA"
66,"SNHG6.TR1","H1975","g3","R2",86.80045,"LncRNA"
72,"SNHG6.TR1","H1975","g3","R2",94.95161,"LncRNA"
78,"SNHG6.TR1","H1975","g3","R2",98.49459,"LncRNA"
84,"SNHG6.TR1","H1975","g3","R2",99.78677,"LncRNA"
90,"SNHG6.TR1","H1975","g3","R2",99.98615,"LncRNA"
0,"KRT86","H1975","g1","R1",18.67649,"NEG"
6,"KRT86","H1975","g1","R1",22.73099,"NEG"
12,"KRT86","H1975","g1","R1",26.72416,"NEG"
18,"KRT86","H1975","g1","R1",30.64369,"NEG"
24,"KRT86","H1975","g1","R1",35.68728,"NEG"
30,"KRT86","H1975","g1","R1",43.06487,"NEG"
36,"KRT86","H1975","g1","R1",51.5281,"NEG"
42,"KRT86","H1975","g1","R1",61.39909,"NEG"
48,"KRT86","H1975","g1","R1",73.95432,"NEG"
54,"KRT86","H1975","g1","R1",85.46194,"NEG"
60,"KRT86","H1975","g1","R1",93.88737,"NEG"
66,"KRT86","H1975","g1","R1",97.88815,"NEG"
72,"KRT86","H1975","g1","R1",99.65339,"NEG"
78,"KRT86","H1975","g1","R1",99.92677,"NEG"
84,"KRT86","H1975","g1","R1",99.98873,"NEG"
90,"KRT86","H1975","g1","R1",99.99979,"NEG"
0,"KRT86","H1975","g1","R2",11.529,"NEG"
6,"KRT86","H1975","g1","R2",13.68256,"NEG"
12,"KRT86","H1975","g1","R2",15.25952,"NEG"
18,"KRT86","H1975","g1","R2",16.91958,"NEG"
24,"KRT86","H1975","g1","R2",20.12907,"NEG"
30,"KRT86","H1975","g1","R2",23.52329,"NEG"
36,"KRT86","H1975","g1","R2",28.43659,"NEG"
42,"KRT86","H1975","g1","R2",33.66972,"NEG"
48,"KRT86","H1975","g1","R2",39.92792,"NEG"
54,"KRT86","H1975","g1","R2",48.77044,"NEG"
60,"KRT86","H1975","g1","R2",59.645,"NEG"
66,"KRT86","H1975","g1","R2",72.1436,"NEG"
72,"KRT86","H1975","g1","R2",82.64133,"NEG"
78,"KRT86","H1975","g1","R2",92.50462,"NEG"
84,"KRT86","H1975","g1","R2",97.20158,"NEG"
90,"KRT86","H1975","g1","R2",99.26569,"NEG"
0,"KRT86","H1975","g2","R1",12.30499,"NEG"
6,"KRT86","H1975","g2","R1",15.34956,"NEG"
12,"KRT86","H1975","g2","R1",17.68724,"NEG"
18,"KRT86","H1975","g2","R1",19.66899,"NEG"
24,"KRT86","H1975","g2","R1",22.95782,"NEG"
30,"KRT86","H1975","g2","R1",27.39777,"NEG"
36,"KRT86","H1975","g2","R1",31.80456,"NEG"
42,"KRT86","H1975","g2","R1",37.9533,"NEG"
48,"KRT86","H1975","g2","R1",46.41627,"NEG"
54,"KRT86","H1975","g2","R1",56.80968,"NEG"
60,"KRT86","H1975","g2","R1",68.63906,"NEG"
66,"KRT86","H1975","g2","R1",81.33941,"NEG"
72,"KRT86","H1975","g2","R1",91.40887,"NEG"
78,"KRT86","H1975","g2","R1",97.09196,"NEG"
84,"KRT86","H1975","g2","R1",99.50008,"NEG"
90,"KRT86","H1975","g2","R1",99.9584,"NEG"
0,"KRT86","H1975","g2","R2",13.8383,"NEG"
6,"KRT86","H1975","g2","R2",17.21941,"NEG"
12,"KRT86","H1975","g2","R2",19.07314,"NEG"
18,"KRT86","H1975","g2","R2",21.46612,"NEG"
24,"KRT86","H1975","g2","R2",24.61301,"NEG"
30,"KRT86","H1975","g2","R2",28.6679,"NEG"
36,"KRT86","H1975","g2","R2",34.41118,"NEG"
42,"KRT86","H1975","g2","R2",42.51077,"NEG"
48,"KRT86","H1975","g2","R2",49.5819,"NEG"
54,"KRT86","H1975","g2","R2",60.87283,"NEG"
60,"KRT86","H1975","g2","R2",75.67661,"NEG"
66,"KRT86","H1975","g2","R2",87.83963,"NEG"
72,"KRT86","H1975","g2","R2",95.03803,"NEG"
78,"KRT86","H1975","g2","R2",98.59697,"NEG"
84,"KRT86","H1975","g2","R2",99.70052,"NEG"
90,"KRT86","H1975","g2","R2",99.94879,"NEG"
0,"KRT86","H1975","g3","R1",15.20842,"NEG"
6,"KRT86","H1975","g3","R1",17.84431,"NEG"
12,"KRT86","H1975","g3","R1",21.03374,"NEG"
18,"KRT86","H1975","g3","R1",25.16156,"NEG"
24,"KRT86","H1975","g3","R1",30.84428,"NEG"
30,"KRT86","H1975","g3","R1",37.61944,"NEG"
36,"KRT86","H1975","g3","R1",46.7013,"NEG"
42,"KRT86","H1975","g3","R1",57.57944,"NEG"
48,"KRT86","H1975","g3","R1",69.98363,"NEG"
54,"KRT86","H1975","g3","R1",83.41293,"NEG"
60,"KRT86","H1975","g3","R1",92.29815,"NEG"
66,"KRT86","H1975","g3","R1",97.15547,"NEG"
72,"KRT86","H1975","g3","R1",99.40013,"NEG"
78,"KRT86","H1975","g3","R1",99.9193,"NEG"
84,"KRT86","H1975","g3","R1",99.99869,"NEG"
90,"KRT86","H1975","g3","R1",99.99976,"NEG"
0,"KRT86","H1975","g3","R2",13.18083,"NEG"
6,"KRT86","H1975","g3","R2",15.90569,"NEG"
12,"KRT86","H1975","g3","R2",18.99079,"NEG"
18,"KRT86","H1975","g3","R2",22.54306,"NEG"
24,"KRT86","H1975","g3","R2",27.04921,"NEG"
30,"KRT86","H1975","g3","R2",32.86068,"NEG"
36,"KRT86","H1975","g3","R2",39.64016,"NEG"
42,"KRT86","H1975","g3","R2",47.56223,"NEG"
48,"KRT86","H1975","g3","R2",54.09201,"NEG"
54,"KRT86","H1975","g3","R2",59.08001,"NEG"
60,"KRT86","H1975","g3","R2",60.96949,"NEG"
66,"KRT86","H1975","g3","R2",60.81154,"NEG"
72,"KRT86","H1975","g3","R2",58.18532,"NEG"
78,"KRT86","H1975","g3","R2",52.78759,"NEG"
84,"KRT86","H1975","g3","R2",45.248,"NEG"
90,"KRT86","H1975","g3","R2",42.69962,"NEG"
0,"SNHG6.TR2","H1975","g1","R1",17.1042,"LncRNA"
6,"SNHG6.TR2","H1975","g1","R1",20.70155,"LncRNA"
12,"SNHG6.TR2","H1975","g1","R1",24.75233,"LncRNA"
18,"SNHG6.TR2","H1975","g1","R1",29.86405,"LncRNA"
24,"SNHG6.TR2","H1975","g1","R1",36.54345,"LncRNA"
30,"SNHG6.TR2","H1975","g1","R1",45.57124,"LncRNA"
36,"SNHG6.TR2","H1975","g1","R1",56.60434,"LncRNA"
42,"SNHG6.TR2","H1975","g1","R1",68.22986,"LncRNA"
48,"SNHG6.TR2","H1975","g1","R1",76.34854,"LncRNA"
54,"SNHG6.TR2","H1975","g1","R1",82.06647,"LncRNA"
60,"SNHG6.TR2","H1975","g1","R1",84.54663,"LncRNA"
66,"SNHG6.TR2","H1975","g1","R1",85.4202,"LncRNA"
72,"SNHG6.TR2","H1975","g1","R1",85.01183,"LncRNA"
78,"SNHG6.TR2","H1975","g1","R1",82.5507,"LncRNA"
84,"SNHG6.TR2","H1975","g1","R1",76.534,"LncRNA"
90,"SNHG6.TR2","H1975","g1","R1",67.43343,"LncRNA"
0,"SNHG6.TR2","H1975","g1","R2",16.04694,"LncRNA"
6,"SNHG6.TR2","H1975","g1","R2",18.03665,"LncRNA"
12,"SNHG6.TR2","H1975","g1","R2",20.37652,"LncRNA"
18,"SNHG6.TR2","H1975","g1","R2",23.49184,"LncRNA"
24,"SNHG6.TR2","H1975","g1","R2",27.71437,"LncRNA"
30,"SNHG6.TR2","H1975","g1","R2",33.43118,"LncRNA"
36,"SNHG6.TR2","H1975","g1","R2",42.86954,"LncRNA"
42,"SNHG6.TR2","H1975","g1","R2",55.1633,"LncRNA"
48,"SNHG6.TR2","H1975","g1","R2",68.88402,"LncRNA"
54,"SNHG6.TR2","H1975","g1","R2",83.78022,"LncRNA"
60,"SNHG6.TR2","H1975","g1","R2",93.57396,"LncRNA"
66,"SNHG6.TR2","H1975","g1","R2",98.10458,"LncRNA"
72,"SNHG6.TR2","H1975","g1","R2",99.52174,"LncRNA"
78,"SNHG6.TR2","H1975","g1","R2",99.90739,"LncRNA"
84,"SNHG6.TR2","H1975","g1","R2",99.99432,"LncRNA"
90,"SNHG6.TR2","H1975","g1","R2",99.99854,"LncRNA"
0,"NTControl2","H1975","g2","R1",13.959,"NTControl2"
6,"NTControl2","H1975","g2","R1",16.87954,"NTControl2"
12,"NTControl2","H1975","g2","R1",19.36121,"NTControl2"
18,"NTControl2","H1975","g2","R1",21.79887,"NTControl2"
24,"NTControl2","H1975","g2","R1",25.49866,"NTControl2"
30,"NTControl2","H1975","g2","R1",29.43156,"NTControl2"
36,"NTControl2","H1975","g2","R1",32.71558,"NTControl2"
42,"NTControl2","H1975","g2","R1",39.02163,"NTControl2"
48,"NTControl2","H1975","g2","R1",46.98961,"NTControl2"
54,"NTControl2","H1975","g2","R1",56.81065,"NTControl2"
60,"NTControl2","H1975","g2","R1",70.1181,"NTControl2"
66,"NTControl2","H1975","g2","R1",82.14453,"NTControl2"
72,"NTControl2","H1975","g2","R1",91.6851,"NTControl2"
78,"NTControl2","H1975","g2","R1",97.28111,"NTControl2"
84,"NTControl2","H1975","g2","R1",99.51666,"NTControl2"
90,"NTControl2","H1975","g2","R1",99.92979,"NTControl2"
0,"NTControl2","H1975","g2","R2",13.65704,"NTControl2"
6,"NTControl2","H1975","g2","R2",16.58449,"NTControl2"
12,"NTControl2","H1975","g2","R2",19.71086,"NTControl2"
18,"NTControl2","H1975","g2","R2",21.79274,"NTControl2"
24,"NTControl2","H1975","g2","R2",25.61735,"NTControl2"
30,"NTControl2","H1975","g2","R2",30.73645,"NTControl2"
36,"NTControl2","H1975","g2","R2",37.75206,"NTControl2"
42,"NTControl2","H1975","g2","R2",44.67336,"NTControl2"
48,"NTControl2","H1975","g2","R2",53.83244,"NTControl2"
54,"NTControl2","H1975","g2","R2",67.54316,"NTControl2"
60,"NTControl2","H1975","g2","R2",81.49264,"NTControl2"
66,"NTControl2","H1975","g2","R2",91.22231,"NTControl2"
72,"NTControl2","H1975","g2","R2",96.93246,"NTControl2"
78,"NTControl2","H1975","g2","R2",99.09418,"NTControl2"
84,"NTControl2","H1975","g2","R2",99.89911,"NTControl2"
90,"NTControl2","H1975","g2","R2",99.9548,"NTControl2"
0,"SNHG15","H1975","g1","R1",13.35939,"LncRNA"
6,"SNHG15","H1975","g1","R1",15.13414,"LncRNA"
12,"SNHG15","H1975","g1","R1",17.804,"LncRNA"
18,"SNHG15","H1975","g1","R1",21.11796,"LncRNA"
24,"SNHG15","H1975","g1","R1",25.93487,"LncRNA"
30,"SNHG15","H1975","g1","R1",32.16959,"LncRNA"
36,"SNHG15","H1975","g1","R1",40.12953,"LncRNA"
42,"SNHG15","H1975","g1","R1",49.08411,"LncRNA"
48,"SNHG15","H1975","g1","R1",57.82096,"LncRNA"
54,"SNHG15","H1975","g1","R1",64.40501,"LncRNA"
60,"SNHG15","H1975","g1","R1",68.11668,"LncRNA"
66,"SNHG15","H1975","g1","R1",70.18286,"LncRNA"
72,"SNHG15","H1975","g1","R1",70.6819,"LncRNA"
78,"SNHG15","H1975","g1","R1",69.25151,"LncRNA"
84,"SNHG15","H1975","g1","R1",66.16194,"LncRNA"
90,"SNHG15","H1975","g1","R1",60.40855,"LncRNA"
0,"SNHG15","H1975","g1","R2",12.36424,"LncRNA"
6,"SNHG15","H1975","g1","R2",14.00375,"LncRNA"
12,"SNHG15","H1975","g1","R2",16.00454,"LncRNA"
18,"SNHG15","H1975","g1","R2",18.23691,"LncRNA"
24,"SNHG15","H1975","g1","R2",21.23603,"LncRNA"
30,"SNHG15","H1975","g1","R2",25.67929,"LncRNA"
36,"SNHG15","H1975","g1","R2",32.33822,"LncRNA"
42,"SNHG15","H1975","g1","R2",39.06711,"LncRNA"
48,"SNHG15","H1975","g1","R2",50.57583,"LncRNA"
54,"SNHG15","H1975","g1","R2",62.18024,"LncRNA"
60,"SNHG15","H1975","g1","R2",72.01247,"LncRNA"
66,"SNHG15","H1975","g1","R2",81.19683,"LncRNA"
72,"SNHG15","H1975","g1","R2",88.57599,"LncRNA"
78,"SNHG15","H1975","g1","R2",93.05305,"LncRNA"
84,"SNHG15","H1975","g1","R2",95.67222,"LncRNA"
90,"SNHG15","H1975","g1","R2",97.52834,"LncRNA"
0,"SNHG15","H1975","g2","R1",11.99439,"LncRNA"
6,"SNHG15","H1975","g2","R1",13.62496,"LncRNA"
12,"SNHG15","H1975","g2","R1",14.88336,"LncRNA"
18,"SNHG15","H1975","g2","R1",16.26752,"LncRNA"
24,"SNHG15","H1975","g2","R1",19.04468,"LncRNA"
30,"SNHG15","H1975","g2","R1",21.77553,"LncRNA"
36,"SNHG15","H1975","g2","R1",24.86106,"LncRNA"
42,"SNHG15","H1975","g2","R1",30.69636,"LncRNA"
48,"SNHG15","H1975","g2","R1",36.67519,"LncRNA"
54,"SNHG15","H1975","g2","R1",44.6572,"LncRNA"
60,"SNHG15","H1975","g2","R1",54.57764,"LncRNA"
66,"SNHG15","H1975","g2","R1",65.35125,"LncRNA"
72,"SNHG15","H1975","g2","R1",74.98361,"LncRNA"
78,"SNHG15","H1975","g2","R1",82.36193,"LncRNA"
84,"SNHG15","H1975","g2","R1",88.83818,"LncRNA"
